rating,reviews,company,province,parsed_date,processed_reviews
5,Saya suka mengirim paket dari perusahaan di sini,JNE,Bengkulu,2021-01-20,suka kirim paket usaha
5,Atas,JNE,Bengkulu,2021-01-20,
5,Bagus,JNE,Bengkulu,2021-01-20,bagus
5,Bagus...sangat bagus..,JNE,Bengkulu,2021-01-20,bagus bagus
5,Gas,JNE,Bengkulu,2021-01-20,gas
5,Oke,JNE,Bengkulu,2021-01-20,oke
5,Kurir,JNE,Bengkulu,2021-01-20,kurir
5,Pelayanan bagus 👍 …,JNE,Bengkulu,2021-01-20,layan bagus
3,Perusahaan ekspedisi yang bagus,JNE,Bengkulu,2021-01-20,usaha ekspedisi bagus
3,lokalllll,JNE,Bengkulu,2021-01-20,lokal
3,Bagus,JNE,Bengkulu,2021-01-20,bagus
4,Mashallah,JNE,Bengkulu,2021-01-20,mashallah
5,terbaik,JNE,Bengkulu,2021-01-20,baik
4,Oke,JNE,Bengkulu,2021-01-20,oke
5,Pelayanan bagus,JNE,Bengkulu,2021-01-20,layan bagus
4,Pelayanan prima,JNE,Bengkulu,2021-01-20,layan prima
5,Ekspres ke seluruh negara...,JNE,Bengkulu,2021-01-20,ekspres negara
5,Lebih baik,JNE,Bengkulu,2021-01-20,
5,Ya,JNE,Bengkulu,2021-01-20,
5,Direkomendasikan,JNE,Bengkulu,2021-01-20,rekomendasi
5,Aku p,JNE,Bengkulu,2021-01-20,p
5,Mantaaaaapppppuuuu,JNE,Bengkulu,2021-01-20,mantau
5,Terbaik,JNE,Bengkulu,2021-01-20,baik
4,layanan bagus,JNE,Bengkulu,2021-01-20,layan bagus
5,"JNE Gambiran merupakan kantor JNE pusat untuk wilayah Yogyakarta, bagi kalian yang ingin barang nya segera setelah mengecek resi paketan nya udah di Jogja, saranku sih langsung ke kantor JNE ini dengan membawa KTP/SIM dan mengisi form …",JNE,DIY Yogyakarta,2021-01-20,jne gambir kantor jne pusat wilayah yogyakarta barang nya ecek resi paket nya jogja saran sih langsung kantor jne bawa ktp sim isi form
1,"Ini mau pengiriman besok itu sampai kapan? Gw liat dah di lokasi sortir dr tgl 7 jam 12 malem, sampe hari ini bahkan blm ada update. Terhitung sudah 36 jam. App nya jg masuk ke the worst UX I ever have. Ini ntah emg si kurir aja yang males, …",JNE,DIY Yogyakarta,2021-01-20,kirim besok gw liat dah lokasi sortir dr tgl jam malem sampe blm update hitung jam app nya jg masuk the worst ux i ever have ntah emg si kurir males
1,"Untuk pertama kalinya saya beri ulasan di maps, Paket saya harusnya sudah tiba tgl 03/01 tapi gagal kirim dengan alasan alamat tidak lengkap dan sampe skrng tgl 04/01 masih stuck blm ada percobaan kirim lagi. …",JNE,DIY Yogyakarta,2021-01-20,kali ulas maps paket tgl gagal kirim alas alamat tidak lengkap sampe skrng tgl stuck blm coba kirim
1,"Tertulis Pengiriman Buka Mulai jam 8.00
KATANYA
tapi sampe 8.30 petugasnya belum dateng, tanya ke satpam dijawab 'gak tau mbak'
ANEH PELAYANANNYA.",JNE,DIY Yogyakarta,2021-01-20,tulis kirim buka jam sampe tugas belum dateng satpam gak mbak  aneh layan
1,"Pelayanannya buruk banget, paket saya gak dianter sampai saat ini udah 3hari, dengan alasan NO BODY AT HOME, I will tell you Courier, I always at home 24hours. Gajelas banget pelayanannya. Mohon evaluasi min",JNE,DIY Yogyakarta,2021-01-20,layan buruk banget paket tidak anter alas no body at home i will tell you courier i always at home hours gajelas banget layan mohon evaluasi min
1,"pengiriman lama dan tidak ada konfirmasi apapun dr pihak jne, paket sudah sampai di jogja dari senin tp gadikirim2 sampai hari kamis sore baru sampe, memberikan status pengiriman di shopee penerima menjadwalkan ulang padahal gaada …",JNE,DIY Yogyakarta,2021-01-20,kirim lama tidak konfirmasi apa dr jne paket jogja senin tp gadikirim kamis sore sampe status kirim shopee terima jadwal ulang gaada
1,"Mohon diperbaiki kinerja kurirnya, dijadwal tanggal 12 Januari 2025 barang akan dikirimkan tetapi tiba tiba direschedule ulang tanpa ada konfirmasi ke pembeli, setelah itu tanggal 13 Januari 2025 pukul 12.36 tiba tiba status barang sudah di …",JNE,DIY Yogyakarta,2021-01-20,mohon baik kerja kurir jadwal tanggal januari barang kirim direschedule ulang konfirmasi beli tanggal januari status barang
1,"KALAU NGIRIM BARANG KESINI HINDARI YANG PAKAI KACAMATA (PETUGAS)

Atitude …",JNE,DIY Yogyakarta,2021-01-20,kirim barang hindar orang pakai kacamata staff sikap
1,"Paket dari tgl 4 sampai sekarang engga di kirim kirim, ada aja alesannya, JNE MAKIN KESINI MAKIN JELEK PELAYANAN DAN KUALITAS, UDAH COBA CHAT TTP AJA DIANTAR BESOK TERUS JAWABANNYA, DI UPDATE JUGA GAMUTU MANA PEMBELI TIDAK DI RUMAH. MANA LAGI KECELAKAAN.",JNE,DIY Yogyakarta,2021-01-20,paket tgl engga kirim kirim alesannya jne kesini jelek layan kualitas coba chat ttp antar besok jawab update gamutu beli tidak rumah celaka
1,"mantapp, berkali kali status ""nobody at home"", Padahal ada orang di rumah. Kurir ga menghubungi via nomer telepon tertera. Ditunggu sampe 5 hari dari status paket dibawa ke alamat sama kurir, tiba tiba paketnya malah dikembalikan ke pengirim. padahal paket penting.",JNE,DIY Yogyakarta,2021-01-20,mantapp kali kali status nobody at home orang rumah kurir tidak hubung via nomer telepon tera tunggu sampe status paket bawa alamat kurir paket kembali kirim paket
1,"Pesan barang sudah satu minggu blm sampai rmh padahal alamat lengkap maps juga ada,sudah sampai dekat rumah malah kembali ke pusat,dapat info dari produsen nilangnya cs menolak padahal barang sampai rumah aja belum maksudnya gmn ya apa …",JNE,DIY Yogyakarta,2021-01-20,pesan barang minggu blm rmh alamat lengkap maps rumah pusat info produsen nilangnya cs tolak barang rumah belum maksud gmn ya
1,"Tolong paket saya diantar. Udah 3 hari ga diantar² maksudnya gimana? Tinggal taruh di teras kan bisa, malah alasan penerima tidak di tempat. Ngapain anjrit, itu paket bukan COD. Tolong dongg, sabun muka saya abis dari kemarin nih. Masa cuci …",JNE,DIY Yogyakarta,2021-01-20,tolong paket antar tidak antar maksud gimana tinggal taruh teras alas terima tidak ngapain anjrit paket cod tolong dongg sabun muka abis kemarin nih cuci
1,"Paket saya tidak cod tapi keterangan kurir saya tidak di rumah, padahal orang di rumah ada semua untuk pihak JNE tolong di benahi kurirnya, kalah sama pengiriman tiki, paxel, j&t, shopee express, giliran di jalan mobil logo JNE kek orang …",JNE,DIY Yogyakarta,2021-01-20,paket tidak cod terang kurir tidak rumah orang rumah jne tolong benah kurir kalah kirim tik paxel j t shopee express gilir jalan mobil logo jne kek orang
1,"Ngambil Paket Sendiri, Jam 17.00 Malah Istirahat Perusahaan Mana yang Sore2 Istirahat Hadeh. Agak Laen Emang. Ini juga Rating Tempat udah 3/5 begini belum mau Evaluasi Juga Nunggu Rating 1/5 atau gmn?",JNE,DIY Yogyakarta,2021-01-20,ambil paket jam istirahat usaha sore istirahat hadeh keren rating tempat tidak evaluasi nunggu ratingnya gimana
1,"Laporan ke cs pusat hari kamis siang untuk jne jogja, tidak ada follow up nya. Hari jumat siang sudah laporan ke admin jogja sudah langsung di follow up. Sabtu siang dikirimkan, jam 7 malam hari ini 14 desember 2024 alasan tidak ada orang, …",JNE,DIY Yogyakarta,2021-01-20,lapor cs pusat kamis siang jne jogja tidak follow up nya jumat siang lapor admin jogja langsung follow up sabtu siang kirim jam malam desember alas tidak orang
1,kacau nih kurir alamat udah lengkap nomor sudah di lampirkan tapi entah kemana anternya kalo paket murah ya ta terlalu pusing kalo udah berjuta juta itu ya harus hati2 dong masa sampe nyasar nganternya sampe sekarang kantornya di hubungi ga ada respon gimana nih tutup aja lah,JNE,DIY Yogyakarta,2021-01-20,kacau nih kurir alamat lengkap nomor lampir mana anter paket murah ya ta pusing juta juta ya hati  sampe nyasar nganternya sampe kantor hubung tidak respon gimana nih tutup 
1,kurirnya gokil kl mau kirim paket ke alamat wa tau tau dpt notif status pembeli tidak ada di alamat tujuan,JNE,DIY Yogyakarta,2021-01-20,kurir gokil kl kirim paket alamat wa dpt notif status beli tidak alamat tuju
1,"buat pak kurir kalau gak niat kerja mending gausah kerja, ngrugiin perusahaan aja, pantes bintang 1 semua dengan alasan yg sama, hari pertama gak ada dirumah dan hari kedua alamat tidak lengkap. padahal hari pertama dan kedua saya ada …",JNE,DIY Yogyakarta,2021-01-20,kurir tidak niat kerja mending gausah kerja ngrugiin usaha pantes bintang alas yg tidak rumah alamat tidak lengkap
1,Paket HARUSNYA udah diterima dari sebelum tanggal 5. Sampai saat ini udah telat 2 hari. Paket barang penting padahal. …,JNE,DIY Yogyakarta,2021-01-20,paket terima tanggal telat paket barang
5,"Mantap pelayanannya, garcep, parkir luas, tempat strategis gampang di temuin. Terus keamanannya terjamin, soalnya ambil paket pake KTP beda sama jasa kirim sebelah, masak ambil paket gak pake tanda bukti apa"" selain resi.",JNE,DIY Yogyakarta,2021-01-20,mantap layan garcep parkir luas strategis gampang temuin aman jamin ambil paket pake ktp beda jasa kirim belah masak ambil paket tidak pake tanda bukti resi
1,"halo ini dari tgl 7 paket saya sudah sampe jogja tapi info di lacak resi nya ""nobody at home"" sampe skrg. padahal saya standby trs di tempat. apa susahnya telfon ke nmor yang di berikan? jangan asal memberikan notifikasi bahwa penerima tidak berada di tempat.",JNE,DIY Yogyakarta,2021-01-20,halo tgl paket sampe jogja info lacak resi nya nobody at home sampe skrg standby trs susah telfon nmor jangan notifikasi terima tidak
1,"Tukang paket terlalu ngejar setoran harian!!! Bukan nya sabar 10-15 menit, sok sibuk!!! Makanya klo ambil order semampunya, jgn ambil kebanyakan trs ngorbanin waktu konsumen. Emang harus 24jam standby di rmh!!!",JNE,DIY Yogyakarta,2021-01-20,tukang paket ngejar setor hari nya sabar menit sok sibuk klo ambil order jgn ambil banyak trs ngorbanin waktu konsumen emang jam standby rmh
1,"parah banget
kurir kirim barang gak kontak ke nomor dulu
barang keburu dipakai , udah telp hari berikutnya untuk konfirmasi mau ambil …",JNE,DIY Yogyakarta,2021-01-20,parah banget kurir kirim barang tidak kontak nomor barang keburu pakai telp konfirmasi ambil
1,"Jelek banget penanganannya, lama banget padahal udah mau dipakai, TOLONG DITINGKATKAN LAGI PELAYANANNYA. dianter ke alamat tujuan udah dari jam 11.00 sampai saya tulis ulasan ini barangnya belum ada!! Hati2 kalian kalo mau ngirim barang …",JNE,DIY Yogyakarta,2021-01-20,jelek banget tangan lama banget pakai tolong tingkat layan anter alamat tuju jam tulis ulas barang belum hati ngirim barang
1,Paket cod kurirnya g sabar datang malam ketuk pintu keras2 tanpa ada suara paket dan mala langsung h pergi dibilang penerima menolak,JNE,DIY Yogyakarta,2021-01-20,paket cod kurir g sabar malam ketuk pintu keras suara paket mala langsung h pergi bilang terima tolak
1,"Males banget ini kurirnya, dipaket ada alamat dan nomer hp loh bisa2nya keterangan alamat gak lengkap. Udah komplain, udah ngasih alamat dan nomor hp lagi, udah semingguan ketahan disini. Gak amanah blas.",JNE,DIY Yogyakarta,2021-01-20,males banget kurir paket alamat nomer hp  nya terang alamat tidak lengkap komplain ngasih alamat nomor hp minggu tahan tidak amanah blas
1,"tolong dong paketnya di anter .
dri tgl 15 cuma di bawa kurir muter2 ini bkm barang cod njir . kocak ya llu",JNE,DIY Yogyakarta,2021-01-20,tolong  paket anter dri tgl bawa kurir muter bkm barang cod njir kocak ya llu
1,Ekspedisi cabang ini yang gajelas cuma kurir nya doang atau satu kantor cabang ini??? Saya tidak ada dihubungi dan saya ada di kosan tapi gaada tuh kurir yang menghubungi atau mendatangi!!! Kok di aplikasi ditulis penerima tidak ada di alamat? Tolong yang punya ekspedisi di cabang ini dicek lagi kinerja karyawan nya!!!,JNE,DIY Yogyakarta,2021-01-20,ekspedisi cabang gajelas kurir nya doang kantor cabang tidak hubung kosan gaada tuh kurir hubung aplikasi tulis terima tidak alamat tolong ekspedisi cabang cek kerja karyawan nya
1,"ga lagi-lagi pake jne. keterangan alamat tidak lengkap, dan baru ini kurir ada kendala ini. kalaupun terkendala kenapa tdk menghubungi? akhirnya ditunggu tuh sampe tanggal maksimal pengantaran statusnya tetap sama akan diantar ulang. …",JNE,DIY Yogyakarta,2021-01-20,tidak pake jne terang alamat tidak lengkap kurir kendala kendala tdk hubung tunggu tuh sampe tanggal maksimal antar status antar ulang
1,"Min ini kok paket saya ngga nyampe, tapi tulisan di resinya saya udah terima ya???
Gimana ya maksudnya saya ngga terima barangnya sama sekali padahal tolong di bantu yaa",JNE,DIY Yogyakarta,2021-01-20,min paket tidak nyampe tulis resi terima ya gimana ya maksud tidak terima barang tolong bantu yaa
1,"Kurir wa gak sopan. Gak sabar , ya kl saya tu pegang hp terus. Sudah di share lok malah maido knp harus share lok, gabisa baca maps gausah jdi kurir. Baru mau ketik alamat rumah nyosor teros wa ne. Komplain kemana ya ??",JNE,DIY Yogyakarta,2021-01-20,kurir wa tidak sopan tidak sabar ya kl tu pegang hp share lok maido knp share lok gabisa baca maps gausah jdi kurir ketik alamat rumah nyosor ros wa ne komplain mana ya
5,"Pelayanan cepat, baik dan ramah, ternyata ada juga untuk pengiriman paket tidak hanya pengambilan paket. Dan tidak banyak antrian jadi lebih cepat dan mudah.",JNE,DIY Yogyakarta,2021-01-20,layan cepat ramah kirim paket tidak ambil paket tidak antri cepat mudah
1,"silakan dinilai sendiri:
pdhl ada orang di rumah, sayapun tidak pergi saat jam tsb, bahkan ada di teras rumah karna masih ada tamu berkunjung. tidak ada kurir paket yg datang, tp notif …",JNE,DIY Yogyakarta,2021-01-20,sila nilai pdhl orang rumah saya tidak pergi jam tsb teras rumah karna tamu kunjung tidak kurir paket yg tp notif
2,"dahlahhh, paketan buat acara, statusnya dianter, gaada chat masuk di WA, jadi gabisa komplain ke nomor kurir, anter jam 9 pagi, jam 10 malem status ""gaada orang dirumah"" padahal ada satpam, telat 2 hari, dahlahhh, dahlaaaaaahhh seraaaahhhhh",JNE,DIY Yogyakarta,2021-01-20,dah paket acara status anter gaada chat masuk wa gabisa komplain nomor kurir anter jam pagi jam malem status gaada orang rumah satpam telat dah dah serah
1,"sumpah baru kali ini pengiriman lama 2 hari ga nyampe nyampe, kurir gaada konfirmasi tapi status pesanan katany pembeli tidak ada di kntor,padahal kantorku 24 jam!!!",JNE,DIY Yogyakarta,2021-01-20,sumpah kali kirim lama tidak nyampe nyampe kurir gaada konfirmasi status pesan katany beli tidak kntor kantor jam
1,"status paket beberapa kali pengiriman oleh kurir gagal sampe 3x, dikembalikan dengan alsan pembeli tidak ada di alamat?? padahal saya sudah menunggu paketnya dan ada di lokasi. terlebih paket penting untuk dibawa ke luar kota kejar kejaran …",JNE,DIY Yogyakarta,2021-01-20,status paket kali kirim kurir gagal sampe x kembali alsan beli tidak alamat tunggu paket lokasi paket bawa kota kejar kejar
1,"No.yg tertera g bisa dihubungi
Hari ini harusnya paketku udah sampek. Tp kurir salah rumah katanya rumah kosong. Pdahal dialamat udah jelas bgt alamatnya. …",JNE,DIY Yogyakarta,2021-01-20,no yg tera g hubung paket sampek tp kurir salah rumah rumah kosong pdahal alamat bgt alamat
1,"mantapp, berkali kali status ""nobody at home"", Padahal ada orang di rumah. Kurir ga menghubungi via nomer telepon tertera.",JNE,DIY Yogyakarta,2021-01-20,mantapp kali kali status nobody at home orang rumah kurir tidak hubung via nomer telepon tera
1,"Kurir nya gak dibekali smartphone apa ya, gak ngasih kabar, gak ngasih pemberitahuan pengantaran, harusnya paket dah nyampe, kepending dengan status TUTUP.masak kalah sama kurir shopee,, ngantar paket jam toko belum buka, ya jelas tutup lah, jaman canggih, modal wa aja gak bisa,, manajemennya tulung ditraining neh ki ...",JNE,DIY Yogyakarta,2021-01-20,kurir tidak smartphone tidak kabar tidak notifikasi kirim paket tunda status tutup masak kalah kurir shopee paket toko belum buka ya tutup jaman canggih modal tidak tolong latih kelola
2,"Parah banget si JNE. Update pengirimannya gak jelas. Tertulis di aplikasi ijo jam 10 pagi udah sampe Warehouse Gambiran, sampe jam 5 sore juga blm ada Update an lagi. parahsihhh 👎 Tolong diperbaiki lagi pelayanannya. …",JNE,DIY Yogyakarta,2021-01-20,parah banget si jne update kirim tidak tulis aplikasi ijo jam pagi sampe warehouse gambir sampe jam sore blm update an parahsih tolong baik layan
2,Pelayanan nya JNE semakin lambat ya? Barang status diantar ke pelanggan dari jam 7 pagi.. sampai sore ini jam 16:30 belum ada informasi juga.. ga ada wa atau pemberitahuan ke pelanggan... …,JNE,DIY Yogyakarta,2021-01-20,layan nya jne lambat ya barang status antar langgan jam pagi sore jam belum informasi tidak wa pemberitahuan langgan
1,"parah emang. barusan orderan saya beras premium 2kg. yg 1 kg pecah dan di ganti plastik tulisan jne..tp berasnya kotor , mungkin pecah di lantai... kn jadi kebuang 1 kg. hadeh",JNE,DIY Yogyakarta,2021-01-20,parah emang barusan order beras premium kg yg kg pecah ganti plastik tulis jne tp beras kotor pecah lantai kn buang kg hadeh
1,"Kecewa dgn JNE Gambiran
Info cek resi barang sdh. Sampai di gudang tgl. 13 Okt'24 akan dikirim tgl. 14 okt. Tp sampai tgl. 17 Okt. Brg blm.sampai. stlh hubungi JNE Pusat brg. Blm …",JNE,DIY Yogyakarta,2021-01-20,kecewa dgn jne gambir info cek resi barang sdh gudang tgl okt  kirim tgl okt tp tgl okt brg blm stlh hubung jne pusat brg blm
1,"Kacau paket nyasar ke lain tempat.
Saya menilai kesalahan di sistem jne yg tidak lengkap (terpotong) dalam entry alamat customer. Dimana alamat customer di tokopedia itu sdh lengkap dan jelas …",JNE,DIY Yogyakarta,2021-01-20,kacau paket nyasar nilai salah sistem jne yg tidak lengkap potong entry alamat customer di mana alamat customer tokopedia sdh lengkap
1,"Kurir udah nanyain alamat malah gajadi dikirim dengan alasan pembeli gaada di alamat tujuan, padahal udah seharian nungguin dikos sampe malem, ini udah ke 2 kalinya gini gaada perubahan sama sekali",JNE,DIY Yogyakarta,2021-01-20,kurir nanyain alamat gajadi kirim alas beli gaada alamat tuju hari nungguin dikos sampe malem kali gin gaada ubah
1,"Bayar mahal"" pake pengantaran next day. Sampenya sama aja, sesuai rute dan antrian paket lain. Hadeh kapok"" 👎 …",JNE,DIY Yogyakarta,2021-01-20,bayar mahal pake antar next day sampenya sesuai rute antri paket hadeh kapok
4,"CS kooperatif, ada pesanan dr Jkt, pakai YES harusnya hr Minggu sortir & bisa kirim. Senin pagi dtg info no.resi barang yg mau diambil sendiri, siang jam1an barang udah disiapin...  Semoga bisa ditangkatkan, kalo layanan YES, bisa ttp diprioritaskan meski hari Minggu .",JNE,DIY Yogyakarta,2021-01-20,cs kooperatif pesan dr jkt pakai yes hr minggu sortir kirim senin pagi dtg info no resi barang yg ambil siang jam an barang disiapin moga ditangkatkan layan yes ttp prioritas minggu
1,"Kurirnya niat kerja gak sih?
Udah sampai di kota tujuan 4 hari barang gak di kirim ke alamat tujuan",JNE,DIY Yogyakarta,2021-01-20,kurir niat kerja tidak sih kota tuju barang tidak kirim alamat tuju
1,"kalo ada rating minus, aku klik MINUS !
kirim semarang jogja 4 hari ga nyampe nyampe, aku kontak JNEnya juga ga ada kejelasan. status tracking DELIVERY PROBLEM terus, ga jelas problemnya apa.
perbaikin lagi deh, kasian yg pada kerjasama sama JNE, bisa kena komplain customer juga !!",JNE,DIY Yogyakarta,2021-01-20,rating minus klik minus kirim semarang jogja tidak nyampe nyampe kontak jnenya tidak jelas status tracking delivery problem tidak problem perbaikin deh kasi yg kerjasama jne kena komplain customer
