Rating,Reviews,Date,Company,Province,Source
5,No review found,,JNE,Bengkulu,JNE_Bengkulu.csv
5,No review found,,JNE,Bengkulu,JNE_Bengkulu.csv
5,No review found,,JNE,Bengkulu,JNE_Bengkulu.csv
5,No review found,,JNE,Bengkulu,JNE_Bengkulu.csv
5,No review found,,JNE,Bengkulu,JNE_Bengkulu.csv
5,No review found,,JNE,Bengkulu,JNE_Bengkulu.csv
5,No review found,,JNE,Bengkulu,JNE_Bengkulu.csv
5,No review found,,JNE,Bengkulu,JNE_Bengkulu.csv
5,No review found,,JNE,Bengkulu,JNE_Bengkulu.csv
1,No review found,,JNE,Bengkulu,JNE_Bengkulu.csv
1,No review found,,JNE,Bengkulu,JNE_Bengkulu.csv
3,No review found,,JNE,Bengkulu,JNE_Bengkulu.csv
5,No review found,,JNE,Bengkulu,JNE_Bengkulu.csv
4,No review found,,JNE,Bengkulu,JNE_Bengkulu.csv
3,No review found,,JNE,Bengkulu,JNE_Bengkulu.csv
1,No review found,,JNE,Bengkulu,JNE_Bengkulu.csv
1,No review found,,JNE,Bengkulu,JNE_Bengkulu.csv
1,No review found,,JNE,Bengkulu,JNE_Bengkulu.csv
1,No review found,,JNE,Bengkulu,JNE_Bengkulu.csv
5,No review found,,JNE,Bengkulu,JNE_Bengkulu.csv
4,No review found,,JNE,Bengkulu,JNE_Bengkulu.csv
5,No review found,,JNE,Bengkulu,JNE_Bengkulu.csv
5,No review found,,JNE,Bengkulu,JNE_Bengkulu.csv
3,No review found,,JNE,Bengkulu,JNE_Bengkulu.csv
4,No review found,,JNE,Bengkulu,JNE_Bengkulu.csv
5,No review found,,JNE,Bengkulu,JNE_Bengkulu.csv
5,No review found,,JNE,Bengkulu,JNE_Bengkulu.csv
5,No review found,,JNE,Bengkulu,JNE_Bengkulu.csv
3,No review found,,JNE,Bengkulu,JNE_Bengkulu.csv
4,No review found,,JNE,Bengkulu,JNE_Bengkulu.csv
4,No review found,,JNE,Bengkulu,JNE_Bengkulu.csv
5,No review found,,JNE,Bengkulu,JNE_Bengkulu.csv
5,No review found,,JNE,Bengkulu,JNE_Bengkulu.csv
4,No review found,,JNE,Bengkulu,JNE_Bengkulu.csv
5,No review found,,JNE,Bengkulu,JNE_Bengkulu.csv
3,No review found,,JNE,Bengkulu,JNE_Bengkulu.csv
5,No review found,,JNE,Bengkulu,JNE_Bengkulu.csv
1,No review found,,JNE,Bengkulu,JNE_Bengkulu.csv
1,No review found,,JNE,Bengkulu,JNE_Bengkulu.csv
3,No review found,,JNE,Bengkulu,JNE_Bengkulu.csv
1,No review found,,JNE,Bengkulu,JNE_Bengkulu.csv
5,No review found,,JNE,Bengkulu,JNE_Bengkulu.csv
5,No review found,,JNE,Bengkulu,JNE_Bengkulu.csv
4,No review found,,JNE,Bengkulu,JNE_Bengkulu.csv
4,No review found,,JNE,Bengkulu,JNE_Bengkulu.csv
1,No review found,,JNE,Bengkulu,JNE_Bengkulu.csv
1,No review found,,JNE,Bengkulu,JNE_Bengkulu.csv
1,No review found,,JNE,Bengkulu,JNE_Bengkulu.csv
5,No review found,,JNE,Bengkulu,JNE_Bengkulu.csv
4,No review found,,JNE,Bengkulu,JNE_Bengkulu.csv
5,No review found,,JNE,Bengkulu,JNE_Bengkulu.csv
1,No review found,,JNE,Bengkulu,JNE_Bengkulu.csv
5,No review found,,JNE,Bengkulu,JNE_Bengkulu.csv
5,No review found,,JNE,Bengkulu,JNE_Bengkulu.csv
5,No review found,,JNE,Bengkulu,JNE_Bengkulu.csv
5,No review found,,JNE,Bengkulu,JNE_Bengkulu.csv
5,No review found,,JNE,Bengkulu,JNE_Bengkulu.csv
5,No review found,,JNE,Bengkulu,JNE_Bengkulu.csv
2,No review found,,JNE,Bengkulu,JNE_Bengkulu.csv
5,No review found,,JNE,Bengkulu,JNE_Bengkulu.csv
4,No review found,,JNE,Bengkulu,JNE_Bengkulu.csv
5,No review found,,JNE,Bengkulu,JNE_Bengkulu.csv
3,No review found,,JNE,Bengkulu,JNE_Bengkulu.csv
3,No review found,,JNE,Bengkulu,JNE_Bengkulu.csv
5,No review found,,JNE,Bengkulu,JNE_Bengkulu.csv
5,No review found,,JNE,Bengkulu,JNE_Bengkulu.csv
5,No review found,,JNE,Bengkulu,JNE_Bengkulu.csv
4,No review found,,JNE,Bengkulu,JNE_Bengkulu.csv
5,No review found,,JNE,Bengkulu,JNE_Bengkulu.csv
1,"JNE ap ga capek nerima komplinan trus hrusnya perbaiki donk cara krja org"" dlapangan itu, biar costmer ga marah"" mulu biar brg cpt smpai, bukannya ditunda pengantarannya. 👎👎🤬 …",,JNE,Jambi,JNE_Jambi.csv
1,"Ekpedisi cacat, masak paket 2 hari proses ke alamat mulu,  mana keterangan nya pembeli tidak ada di lokasi, jelas"" rumah ga pernah ksong. malu"" in, ekpedisi besar tapi kurir nya cacat semua, kalau ada masalah dengan alamat, ya hubungi nmor tertera dong, jgn gaptek jadi kurir",,JNE,Jambi,JNE_Jambi.csv
1,"Kurirnya ga banget, songong nian. Ga mau anteri paket sampe tujuan malah nyuru ambil sendiri terus malah dibilang jangan pakek jne lagi karna ini. Buat pak gabal kalau ga mau anterin paket jangan jadi kurir pak, GWSlah pak",,JNE,Jambi,JNE_Jambi.csv
1,"Nyesal pakai jasa ini lama kali sortir barang nya lebih seminggu GK diantar, org butuh cepat gua jadi rugi ini",,JNE,Jambi,JNE_Jambi.csv
1,"Gakjelass, paket dah seminggu lewat dr estimasi, malah status pngiriman brubah udah diantar, pdahal gk nerima barang apapun. Tai",,JNE,Jambi,JNE_Jambi.csv
1,"Untuk temen temen yang beli di toko orange khususnya cuman tersedia ekspedisi BUSUK ini, mending dipikir pikir lagi daripada paket kalian gak sampai. Paket saya sudah 6 hari berada di Gudang JNE Jambi, 5 hari yang lalu saya ke JNE pasir …",,JNE,Jambi,JNE_Jambi.csv
1,"Sumpah saya sangat kecewa dengan pelayanan kalian. Saya terpaksa pake jasa kalian karna tidak ada pilihan lain di shopee selain kalian. Kalian benar2 keterlaluan. Barang stuck di gudang berhari2 hampir seminggu, saya mau ambil sendiri jg …",,JNE,Jambi,JNE_Jambi.csv
1,"Hampir seluruh pelayan JNE sangat buruk , paket berhari hari ngendap digudang tidak dikirim , sudah pernah komplain langsung dikantor cabang dekat rumah tapi direspon buruk , katanya "" langsung komplain ke pusat bae""😤 …",,JNE,Jambi,JNE_Jambi.csv
1,"JNE sebaiknya tutup saja , sudah terlalu banyak komplain tapi pelayanan tidak diperbaiki. Barang sudah 8 hari mengendap di gudang tapi sampai sekarang tidak dikirim , semoga seluruh aplikasi jual beli tidak ada lagi yg pake JNE amiiiiiiiin",,JNE,Jambi,JNE_Jambi.csv
1,"Gw kapok pake jne Jambi ! Ini kmren gak ada pilihan lain dr si oren hanya ada karjo jne. Tolong kalo udh byk komplen brg brg gak d anter cepat tolong armada ditambah. Bilang ama boss lu, org gak bakalan mau lagi pake expedisi macam lu ! Jangan pelit kalo gak mau bangkrut",,JNE,Jambi,JNE_Jambi.csv
1,"Parah ini, pengiriman 1 kota jambi ke jambi dr tnggl 25 April smpe tnggl 2 may ga nyampe2, kalo emang g bisa di kirim, kirim balik aja ke pengirim.
Update sampe tnggal 21 May ngak dateng2 paketnya. Ampun lah JNE Jambi nih",,JNE,Jambi,JNE_Jambi.csv
1,"PARAH BANGET paket sudah 4 sampai tapi belum diantar juga, dari awal sudah memang was2 tapi di toko hijau tidak bisa pilih expedisi, JNE  TUTUP AJA",,JNE,Jambi,JNE_Jambi.csv
1,Ekspedisi paling buruk dalam estimasi pelayanan nya. Barang sudah 5 hari ngendap di gudang tidak kunjung diantar. Barang besar. Malah disuruh jemput sendiri. Percuma aja bayar mahal mahal tapi jemput sndiri. Semoga JNE tutup dalam waktu dekat,,JNE,Jambi,JNE_Jambi.csv
1,"Parahhhhh katanya Kantor Pusat JNE tpi di tanya soal barang dimana?, jawabnya ""ngk tau udh sama kurir"" dan mereka tidak tau kurirnya siapa dan berapa nomernya"" berarti barang nya nyampe disana main lempar-lempar aja ke tukang ojek mungkin....",,JNE,Jambi,JNE_Jambi.csv
1,"Pelayanan terburuk, pengiriman antar pulau cuma makan waktu 3 hari tapi barang stuck di gudang 5 hari. Kalo ga di protes 3 hari berturut-turut ke CS barang gabakalan diproses. Kendala juga, punya 3 nomor resi dan saya cuma request 1 resi …",,JNE,Jambi,JNE_Jambi.csv
1,"Paket Pelanggan tokopedia Gue ga kunjung di anter juga sudah sampai seminggu, masih mendap di gudang sortir. padahal itu paket masih 1 kota,hanya saja itu dikirim ke sabak sana, JNE jambi Buruk banget,semoga cepat tutup",,JNE,Jambi,JNE_Jambi.csv
1,"Jne jambi kalo ga sanggup tutup aja ga usah beroperasi!
Paket udah berhari hari ngendap di gudang ga dianter anter, status pemesanan ga berganti, melebihi batas maksimal estimasi pengiriman, sudah dikasih opsi kalau …",,JNE,Jambi,JNE_Jambi.csv
1,"EKSPEDISI PALING AMPAS DI JAMBI, PAKET BARU SAMPAI JAM 8 PAGI,TIDAK DIANTAR MAUPUN DIHUB PENERIMANYA, DISAMPERIN KE GUDANG TAU-TAU UDAH RETURN SEPIHAK, PADAHAL INI EKSPEDISI PUNYA NAMA BESAR TAPI KHUSUS DIDAERAH JAMBI SANGAT AMPAS SEMOGA SEGERA DITUTUP AJA MENYUSAHKAN CUSTOMER E-COMMERCE YG TERPAKSA OTOMATIS PAKE INI EKSPEDISI 😡 …",,JNE,Jambi,JNE_Jambi.csv
1,Emg parah ni expedisi tiba2 pesanan saya dibatalkan di shoppe padahal barang udah di gudang jambi.. kalo emg ga bisa antar bilang aja biar saya ambil sendiri…,,JNE,Jambi,JNE_Jambi.csv
1,"Saya lagi ada masalah nih,paket dari bandung ke jambi,ternyata ke konsumen kurang paketnya range harga barang 30jtan
Dipinta keterangan/cctv pihak jne jambi gamau kasih,kan kocak!!!!
Jne lempar shope,shope lempar jne kocakkk",,JNE,Jambi,JNE_Jambi.csv
1,Barang pesanan saya tidak kunjung sampai. Di aplikasi tokped menyatakan terakhir bahwa barang dalam proses transit. Kiriman sudah telat seminggu dari jadwal dan akhirnya dinyatakan hilang. Kapok pake JNE. Saya akan beralih memilih kurir lain. Pelayanannya asli PAYAH👎👎 …,,JNE,Jambi,JNE_Jambi.csv
1,"Barang sudah 10 hari sampe Jambi tapi gakada diantar, mau mintak ambil sendiri dipersulit. Giliran di cancel baru dikabari suruh ambil. Gak lagi pakai ekspedisi ini",,JNE,Jambi,JNE_Jambi.csv
1,"Pesan barang dah sampe dari kapan tau di gudang uambi, ga dikirim2.. lihat ulasan ternyata banyak yg mengalami.. harusnya jadi bahan pedbaikan ke depannya eh malah makin parah..",,JNE,Jambi,JNE_Jambi.csv
1,"Yang jaga nya nenek nenek susah kali diajak ngomong

Pengambilan paket skrng dipersulit , dulu enak banget emng ada tim nya …",,JNE,Jambi,JNE_Jambi.csv
1,"Kurisnya gak jelas minta share lock,pas udh di share lock malah gak di baca bca udh tu paketnya gak di antar antar,pas mau ngambil ke kantornya mas mas cs nya judes b bukanya di tanya Selmat sore atau pun lainya malah ""Apa"" sambi muka cemberut",,JNE,Jambi,JNE_Jambi.csv
3,"Proses Pegiriman Berkas Harusnya tidak di perbolehkan Untuk di Buka & Baca Sama Petugas,Jika Menginginkan Berkas Rapi dengan Kemasan JNE HarusnyaDiberikan kepada Pengirim untuk merapikannya. Privaci Konsumen Harus di Jaga, Jika Mencurigai …",,JNE,Jambi,JNE_Jambi.csv
1,Jasa pelayanan terjelek..paket dah masuk di simpan berhari2 boro2 di antar di emput pun gak bisa di ambil alsan belom order pengambilan sperti  ngemis aja mo ambil barang sendiri.. 👎👎👎 …,,JNE,Jambi,JNE_Jambi.csv
1,"Pelayanan macam anjing paket 7 hari ngendap di gudang, di jemput banyak kali alasan ini itu makin lama makin bobrok aja nih jne Jambi kalo udah gak sanggup mending tutup aja kalian kasih ke pengelola yg lebih kompeten",,JNE,Jambi,JNE_Jambi.csv
1,"gak pernah banget kasih ulasan jelek, dan ini pertama kalinya aku buat ulasan jelek, paket dari tgl 16 sudah sampe di gudang jambi, tgl 20 aku tlfn katanya akan di investigasi 4 hari, pas aku tlfn tgl 24. aku tanya baik2 di tutup tlfn nya.",,JNE,Jambi,JNE_Jambi.csv
1,"15 hari BARANG saya Di gudang jambi gak gerak² alasan OVERLOAD , ya gmna gk overload kalian aja KERJA duduk doang paket orang² numpuk gak kalian antar BODOH NYA KETERLALUAN semua STAFF ny EKSPEDISI TERBUKA SE JAMBJ , Terbodoh Juga , Semoga Cepat Tutup Ni Ekspedisi biar gak nambah korban² lagi",,JNE,Jambi,JNE_Jambi.csv
1,"Gilaaaa ni ekpedisi barang saya mau saya ambil aja susah berharap diantar bisa setahun nanti hilang lepas tangan, usahakan cari ekpedisi lain aja deh buat yg perlu",,JNE,Jambi,JNE_Jambi.csv
2,"Kalo daerah kalian jauh dr kantor cabang JNE, ga rekomen banget ya pake ekspedisi ini, paket biasanya paling lama 4 hr sampe, ini bisa sampe seminggu. Ga ada kabar berita!!! Kapooookkk!!! Mana paket isinya minuman yang ga awet lama di suhu ruang.. Apesssss bangeeetttt pake ekspedisi ini!!!!!",,JNE,Jambi,JNE_Jambi.csv
1,"Mohon untuk profesional management kinerjanya ditingkatkan, kasihan para konsumen.",,JNE,Jambi,JNE_Jambi.csv
1,"Emang ekspidisi paling anjjjiir paling buruk , barang kalo sdh di kirim pake JNE pasti gak akan prnh sampai ke rumah ... tutup aja ekspedisi ini paling buruk pokok nya ampun ampun gk mau lagi pake JNE",,JNE,Jambi,JNE_Jambi.csv
1,"Paket ngendap berhari hari, jelek bgt ini xpdc. Sudah mau bangkrut kayaknya 😡 giliran mau ambil barang sendiri ga bisa, banyak kali alasannya. …",,JNE,Jambi,JNE_Jambi.csv
1,"Paket saya sdah 5hari gk d anter2,, sumpah bner2 gk beres ini JNE,, mending tutup aja sumpah,, expedisi taik",,JNE,Jambi,JNE_Jambi.csv
1,"Pelayanan EKSPEDISI TERBURUK YANG PERNAH ADA, JNE TUTUP AJA GAUSAH BUKA JASA PELAYANAN LAGI, GAK GUNA SUMPAH BARANG NGENDAP DIJAMBI SAMPE 7 HARI GA DIANTAR ANTAR KERUMAH. PADA TIDUR APA GAADA YG KERJA DI SINI",,JNE,Jambi,JNE_Jambi.csv
1,"Barang saya 2 hari sttsnya pesanan sedang di antr kurir ke alamat tujuan...2 hari lho...keliling sejambi mungkin kurirnya...pd hal alamat dan no hp jelas...
Enk jasa krm sblh amanah sekali",,JNE,Jambi,JNE_Jambi.csv
1,Baru kali ini pakai ekspedisi ini ternyata pelayanan nya sangat tidak bagus. Dengan alasan alamat nya gak valid. Malah disuruh ngambil kekantor langsung dg ancaman kalau belum diambil dalam 5 hari bakal di return. Padahal ekspedisi lain …,,JNE,Jambi,JNE_Jambi.csv
1,"Pelayanan kek tai, kapok emg pke jne sudah tau lewat tanggal masih juga d tunda pengantaran , emg tai la jne nyesal gw pke jne",,JNE,Jambi,JNE_Jambi.csv
1,"Paket sudah 5 hari blm jga di kirim ke alamat alasannya sedang menunggu"" proses
Expedisi paling lelet di Jambi
Sangat"" mengecewakan",,JNE,Jambi,JNE_Jambi.csv
1,Kalau gak cod paket gak pernah diantar alasan nya alamat tidak valid dan no tlp tidak bisa dihubungi. Padahal kurir malas mengantar!!! Dan kita ke gudang jadinya ambil sendiri..,,JNE,Jambi,JNE_Jambi.csv
1,"Kalo beli barang di marketplace dengan kurir JNE, selalu tidak pernah diantar dan diambil sendiri. Beda dengan ekspedisi lain spt jnt, sicepat dan antaraja. Tiba2 selalu dikirim WA barang mau diambil kapan. kecuali sy request ambil sendiri, prett la",,JNE,Jambi,JNE_Jambi.csv
1,"Pelayanan kurir nya top banget
.. penerima tidak di kabari atau di hubungi. Layanan nya 0 besar.. ibu-ibu CS nya pun muka nya cemberut seperti cucian seminggu. JNE jasa kirim barang paling buruk",,JNE,Jambi,JNE_Jambi.csv
1,Paket mau seminggu dak di antar 😁 sedih saya untung bukan barang urgent meski sudah di komplain masih aja kenerjanya sama …,,JNE,Jambi,JNE_Jambi.csv
1,jne parah dalam pelayanan paket saya 2x gagal dikirim 😔 …,,JNE,Jambi,JNE_Jambi.csv
1,"Pelayanan buruk sekali paket gak sampai"" di jambi udah 5 hari ga gerak, gak jelas. Tolong di tutup saja kalo ngerasa ga sanggup buka layanan. Kalo ada rating bintang 4-5 udah pasti karyawan sendiri yang ngerating",,JNE,Jambi,JNE_Jambi.csv
2,"Setiap pengiriman selalu bilang alamat nya gak valid giliran mau diambil di kantor kata iya bisa GK tau nya udh capek"" ksna malah disuruh besok,kurir nya jg GK jelas pengantaran nya ntah kmna arah nya foto rumah orang GK kenal yg difotoin padahal alamat udh jelas banget..bukti nya jasa pengiriman lain valid"" aja tuh😡 …",,JNE,Jambi,JNE_Jambi.csv
1,Apa gunanya cantumin no telp. Di telp ga di angkat. Jadi kalo mau nanyain paket gimana? Mana kantor nya jauh dari rumah. Kayak taik memang lah,,JNE,Jambi,JNE_Jambi.csv
1,APAAN BARANG HILANG SETELAH PENUNGGUAN 17 HARI GA DIANTAR DLL SEGALA MACAM SUNGGUH TIDAK BERTANGGUNG JAWAB HARUSNYA PIHAK MREKA YANG MENGGANTI MALAH MENYURUH PEMBELI UNTUK KLAIM KE TOKO PENGIRIM KOCAK …,,JNE,Jambi,JNE_Jambi.csv
1,"Pelayanan nya jelek banget  , paket sudah sampe tapi tdk di antar""",,JNE,Jambi,JNE_Jambi.csv
1,"BOLE KATO KATO SEMANGAT NOMOR 1
TAPI PAKET ORANG ANTAR DULUUU
UDAH 3 HARI STUCK DI GUDANG PADAHAL NGIRIM KE MUARO JAMBI CUMA",,JNE,Jambi,JNE_Jambi.csv
2,Iya Jne ini paket udh lama sampe Jambi tapi payah dalam pengiriman padahal dari toko ny cepat pas sampe Jambi ny yg lama,,JNE,Jambi,JNE_Jambi.csv
1,"Paket tidak di antar"" dengan alasan alamat tidak ketemu di telpon tidak di reson , sudah  datang ke kantor jne nya malah paket tidak bisa diambil dengan alasan pakenya di gudang simpang ahok",,JNE,Jambi,JNE_Jambi.csv
1,"Lain kli gk usah pakai jne, cacat sdh d jambi paket nyt gk ad d antar, waktu estimasi sdh lewat",,JNE,Jambi,JNE_Jambi.csv
1,"Setiap belanja online, pakai jasa kirim ini, datang selalu lama, beda banget sama j&t , seakan akan, mengabaikan paket yg ada, beda banget sama j&t, atau si cepat klo saya belanja di shopee selalu terditeksi sudah sampai mana nya, klo di …",,JNE,Jambi,JNE_Jambi.csv
1,Paket sudah d jambi tapi belum d antar .. alasan kurir mobil sudah jalan ! 🙃🙃🫡🫡 kecewa berat sama jne .. gak lagi² pake jne .. …,,JNE,Jambi,JNE_Jambi.csv
1,"SUDAH 2X PAKET AKU DI BIAKIN BAE.. KALO DAK SANGGUP NGANTAR, TINGGAL WA SAMO TLP BE KONSUMEN NYO PACAK AMBEK DEWEK.. DAK KAYAK GINI CERITONYO.. SENGAJO NIAN AKU TUNGGUIN.. SAMPE JAMBI DARI TGL 8, SAMPE KINI TGL 12 KATEK KABAR.. AKU SENGAJO …",,JNE,Jambi,JNE_Jambi.csv
1,"Jelek, lelet sengaja di perlambat padahal brang sudah sampai di gerai jambi dari luar kota di biarin sampe 3hari",,JNE,Jambi,JNE_Jambi.csv
1,Paket gak di antar2.padahal udh di belakang rumah kurir nya....malah gk di antar sama kurir nya di rescedual ulang...tpi udh 3 hari ini gk di antar2 kesini,,JNE,Jambi,JNE_Jambi.csv
1,"Pengiriman terparah, alasan lokasi kurang lengkap, sudah konfirmasi telpon ulang lokasi, tpi masih juga gak di antar, konfirmasi telpon dri kurir tidak ada, ujungnya jemput sendiri 👎 …",,JNE,Jambi,JNE_Jambi.csv
1,"parah, 5 hari di gudang sampe skrg blm jg di antar
pd hal kotamadya",,JNE,Jambi,JNE_Jambi.csv
1,"JNE di daerah lain oke punyaa, di Jambi khususnya kota nauzubillah ga jelasnyaa. semoga kedepannya lebih baik lagi",,JNE,Jambi,JNE_Jambi.csv
1,"Alasan"" yang dikasih ga masuk di akal. Banyak alibi, pelayanan sangat buruk. Tutup aja jne ini kalo pelayanan kek gini. Anji**",,JNE,Jambi,JNE_Jambi.csv
1,"Udah di kabarin katanya sore di ambil pas udah di jne malah disuruh besok ambilnya, di tlfn juga ga di angkat . kacau ..",,JNE,Jambi,JNE_Jambi.csv
1,Buruk sekali lama pengiriman kurir betele tele,,JNE,Jambi,JNE_Jambi.csv
1,Kurang puas pelayanan JNE.tutup aja kalau ngak sanggup,,JNE,Jambi,JNE_Jambi.csv
1,Payah barang sudah 2minggu masih saja di gudang tidak di antar ke konsumen,,JNE,Jambi,JNE_Jambi.csv
1,"Pelayanan nya makin buruk, paket dah 2hri nyampe disana gak diantar juga",,JNE,Jambi,JNE_Jambi.csv
3,"Oke sih, cuman barang nya lama bet sampe rumah, sampe harus bolak balik nanyain paket sudah sampe mana.",,JNE,Jambi,JNE_Jambi.csv
1,Paket 3 hari dari tgl 18 agustus smpe skrg blm diantar kealamatt !!,,JNE,Jambi,JNE_Jambi.csv
1,Mengecewakan. Paket saya di hold dengan alasan kntor tutup pdahal saya ada di tmpat. Tnpa ada nya konfirmasi. Tdk ada tlp atau chat sekalipun.,,JNE,Jambi,JNE_Jambi.csv
1,"Dari dulu JNE jambi ini paling parah pelayanannya di banding kota lain, kenapa ya",,JNE,Jambi,JNE_Jambi.csv
1,Pengiriman lama. Tidak ada konfirmasi alasan keterlambatan pengiriman barang,,JNE,Jambi,JNE_Jambi.csv
1,"Stress pesen dari palembang barang 1 minggu belum sampai , nice jne stress",,JNE,Jambi,JNE_Jambi.csv
1,"Pelayanannya gak jelas, pengiriman terburuk",,JNE,Jambi,JNE_Jambi.csv
1,"sumpah jne ga jelas paket sdh d jambi 3 hari ga d antar""",,JNE,Jambi,JNE_Jambi.csv
1,"Tidak Jelas, Sudah Request Ambil ditempat, tetap saja sampe waktu estimasi barang ga bisa diambil....",,JNE,Jambi,JNE_Jambi.csv
1,"sangat sangat bobrok pelayanan ny,,kapok pke jne",,JNE,Jambi,JNE_Jambi.csv
1,Pengiriman lama banget udh 4 hari pdhal pengiriman dari Jambi dan tujuannya ke Jambi juga tpi udh 4 hari GK di proses2 kecewa banget sama JNE,,JNE,Jambi,JNE_Jambi.csv
1,"Jne paling bobrok, kalo ngerasa ga sanggup buka bisnis ya tutup aja",,JNE,Jambi,JNE_Jambi.csv
5,"Kalau kirim paket langsung di jne pusat sini, relatif lebih cepat dilayani dan langsung resi jalan.",,JNE,Jambi,JNE_Jambi.csv
2,Pelayanan kurang baik,,JNE,Jambi,JNE_Jambi.csv
1,Pelayanan paling buruk idak tepat wsktu bertele2 tdk membantu,,JNE,Jambi,JNE_Jambi.csv
1,"Sampah, gausah dipake",,JNE,Jambi,JNE_Jambi.csv
5,Semakin besar jne jambi semoga pelayanan nya tetap terdepan,,JNE,Jambi,JNE_Jambi.csv
5,"Ambil barang cod, segera dilayani..
Petugasnya ramah dan sopan..",,JNE,Jambi,JNE_Jambi.csv
1,Admin tai jne tutup aja,,JNE,Jambi,JNE_Jambi.csv
1,Semoga segera diberi hidayah-NYA kalo ga ya semoga segera kembali ke sisi-NYA,,JNE,Jambi,JNE_Jambi.csv
1,gak rekomend banget lah pokoknya,,JNE,Jambi,JNE_Jambi.csv
5,Pelayanan oke,,JNE,Jambi,JNE_Jambi.csv
5,bisa diandalkan saat sulit,,JNE,Jambi,JNE_Jambi.csv
4,Pasti banyak cowok yang rela ambil sama kirim barang ke sini 🤣 …,,JNE,Jambi,JNE_Jambi.csv
1,Macet,,JNE,Jambi,JNE_Jambi.csv
1,Emang pelayanan paling buruk sekota jambi,,JNE,Jambi,JNE_Jambi.csv
3,"paket sudag tiba, namun tidak ada konfirmasi",,JNE,Jambi,JNE_Jambi.csv
1,"Lama, update posisinya juga gkjelas udh gk up² dalam 3 hari terakhir... seharusnya udh sampai jambi dari hari senin cuma ya begitu, sekelas jne padahal!!!",,JNE,Jambi,JNE_Jambi.csv
1,menghadeh,,JNE,Jambi,JNE_Jambi.csv
1,Gak jelas JNE jambi ni,,JNE,Jambi,JNE_Jambi.csv
1,"penanganan lambat, terlalu banyak kendala",,JNE,Jambi,JNE_Jambi.csv
4,Tanya aja,,JNE,Jambi,JNE_Jambi.csv
1,"Kurir ga bertanggung jawab jangan pake ekspedisi ini barang dititip ke orang ga dikenal , tai",,JNE,Jambi,JNE_Jambi.csv
1,"16 kali aku nelpon 16 kali juga gak diangkat...
Jirrrr,,,kagak usah deh kalian itu letakin nomor telepon kalo kagak mao ngangkat! …",,JNE,Jambi,JNE_Jambi.csv
5,Masakannya lumayan nikmat,,JNE,Jambi,JNE_Jambi.csv
5,Jne bagus bnget pelayanan nya,,JNE,Jambi,JNE_Jambi.csv
4,"Agak jauh dari pusat kota, arah Bandara",,JNE,Jambi,JNE_Jambi.csv
5,Pelayanan baik. Pengiriman cepat dan aman,,JNE,Jambi,JNE_Jambi.csv
1,pelayanan sangat buruk,,JNE,Jambi,JNE_Jambi.csv
1,Pelayanan buruk,,JNE,Jambi,JNE_Jambi.csv
5,Pelayanan bagus,,JNE,Jambi,JNE_Jambi.csv
4,Pelayanannya ramah di tepat waktu sesuai permintaan ODS,,JNE,Jambi,JNE_Jambi.csv
1,Pelayanan jelek tidak koperatif,,JNE,Jambi,JNE_Jambi.csv
1,"LELET,TDK BERTANGGUNG JAWAB",,JNE,Jambi,JNE_Jambi.csv
5,Sepi,,JNE,Jambi,JNE_Jambi.csv
1,Lelet kek keong,,JNE,Jambi,JNE_Jambi.csv
1,Lelet,,JNE,Jambi,JNE_Jambi.csv
3,Pelayanan kurang memuaskan,,JNE,Jambi,JNE_Jambi.csv
3,Rancak,,JNE,Jambi,JNE_Jambi.csv
5,Melayani dengan hati..,,JNE,Jambi,JNE_Jambi.csv
1,SANGAT BURUK !!!!!!!!,,JNE,Jambi,JNE_Jambi.csv
5,Mantab,,JNE,Jambi,JNE_Jambi.csv
4,Keren,,JNE,Jambi,JNE_Jambi.csv
5,Pelayanan expres👍 …,,JNE,Jambi,JNE_Jambi.csv
3,Kantor JNE,,JNE,Jambi,JNE_Jambi.csv
5,Dari.,,JNE,Jambi,JNE_Jambi.csv
1,dikurangi,,JNE,Jambi,JNE_Jambi.csv
1,No review found,,JNE,Jambi,JNE_Jambi.csv
1,No review found,,JNE,Jambi,JNE_Jambi.csv
1,No review found,,JNE,Jambi,JNE_Jambi.csv
5,No review found,,JNE,Jambi,JNE_Jambi.csv
